latitude,longitude,recorded_at,day_of_week,day_of_week_num,is_weekend,month,hour,period,noise_class,noise_level_dba
43.262792,76.819732,2025-12-08T20:26:33+05:00,Monday,0,0,12,20,evening,human,56.39
43.236374,76.956423,2026-02-10T07:03:21+05:00,Tuesday,1,0,2,7,morning,transport,77.4
43.239487,76.958797,2026-03-08T23:45:03+05:00,Sunday,6,1,3,23,late_evening,human,66.32
43.264863,76.823752,2026-02-16T19:13:45+05:00,Monday,0,0,2,19,evening,human,63.18
43.240085,76.925016,2026-04-17T09:14:29+05:00,Friday,4,0,4,9,morning,transport,75.8
43.239271,76.933658,2026-01-17T05:12:38+05:00,Saturday,5,1,1,5,night,transport,48.74
43.248028,76.947717,2026-02-15T13:16:43+05:00,Sunday,6,1,2,13,daytime,human,64.68
43.259576,76.945818,2025-11-27T13:16:35+05:00,Thursday,3,0,11,13,daytime,human,61.8
43.264093,76.823456,2026-04-24T22:33:54+05:00,Friday,4,0,4,22,late_evening,human,67.06
43.237345,76.956628,2026-03-26T22:36:01+05:00,Thursday,3,0,3,22,late_evening,human,66.34
43.262765,76.95279,2026-01-08T08:57:33+05:00,Thursday,3,0,1,8,morning,others,54.19
43.284954,76.896911,2025-12-21T21:41:58+05:00,Sunday,6,1,12,21,late_evening,transport,62.08
43.26637,76.928921,2026-02-13T13:29:46+05:00,Friday,4,0,2,13,daytime,human,68.11
43.28091,76.888167,2025-11-19T10:54:52+05:00,Wednesday,2,0,11,10,morning,building_noise,71.94
43.258999,76.971237,2026-05-01T06:12:27+05:00,Friday,4,0,5,6,morning,others,36.61
43.284306,76.898203,2026-04-22T17:58:01+05:00,Wednesday,2,0,4,17,evening,building_noise,75.33
43.26457,76.955096,2026-03-20T20:42:48+05:00,Friday,4,0,3,20,evening,others,48.27
43.223463,76.898808,2026-03-01T13:17:30+05:00,Sunday,6,1,3,13,daytime,animals,46.41
43.343854,76.944365,2026-01-27T23:45:03+05:00,Tuesday,1,0,1,23,late_evening,alert,75.99
43.27802,76.895213,2026-01-29T11:14:42+05:00,Thursday,3,0,1,11,daytime,building_noise,73.05
43.25689,76.945108,2026-01-12T23:40:38+05:00,Monday,0,0,1,23,late_evening,human,72.38
43.217783,76.925602,2026-04-22T11:32:50+05:00,Wednesday,2,0,4,11,daytime,transport,69.91
43.257036,76.971613,2026-02-25T08:11:22+05:00,Wednesday,2,0,2,8,morning,animals,39.32
43.252301,76.945818,2025-12-12T15:08:15+05:00,Friday,4,0,12,15,daytime,human,66.61
43.251392,76.941169,2025-11-24T06:48:16+05:00,Monday,0,0,11,6,morning,human,60.56
43.262075,76.952829,2026-04-11T20:38:42+05:00,Saturday,5,1,4,20,evening,others,47.47
43.257551,76.963414,2025-11-24T18:47:47+05:00,Monday,0,0,11,18,evening,transport,65.39
43.257272,76.971201,2026-03-01T17:55:13+05:00,Sunday,6,1,3,17,evening,animals,53.76
43.256783,76.945491,2026-01-19T17:41:24+05:00,Monday,0,0,1,17,evening,transport,70.53
43.247662,76.940303,2026-01-17T20:36:47+05:00,Saturday,5,1,1,20,evening,human,77.08
43.255713,76.966665,2025-12-30T22:29:51+05:00,Tuesday,1,0,12,22,late_evening,others,42.43
43.236404,76.914733,2026-01-01T07:36:01+05:00,Thursday,3,0,1,7,morning,transport,69.36
43.281437,76.886414,2026-04-15T12:11:35+05:00,Wednesday,2,0,4,12,daytime,building_noise,73.54
43.240573,76.928794,2025-12-06T20:16:35+05:00,Saturday,5,1,12,20,evening,alert,71.42
43.219875,76.924605,2026-01-30T07:47:42+05:00,Friday,4,0,1,7,morning,transport,82.25
43.235649,76.959663,2025-12-01T23:22:07+05:00,Monday,0,0,12,23,late_evening,human,71.91
43.252822,76.939256,2025-12-28T17:42:20+05:00,Sunday,6,1,12,17,evening,human,67.56
43.260756,76.971239,2026-02-05T19:13:37+05:00,Thursday,3,0,2,19,evening,animals,50.7
43.258279,76.966504,2026-01-09T23:42:38+05:00,Friday,4,0,1,23,late_evening,building_noise,53.24
43.340121,76.944831,2026-01-10T20:45:43+05:00,Saturday,5,1,1,20,evening,others,65.91
43.258876,76.975146,2025-12-14T21:58:27+05:00,Sunday,6,1,12,21,late_evening,animals,36.74
43.258942,76.964777,2026-04-04T10:07:26+05:00,Saturday,5,1,4,10,morning,human,58.23
43.349232,77.040281,2026-02-22T08:45:35+05:00,Sunday,6,1,2,8,morning,transport,75.04
43.218895,76.901701,2025-11-26T20:19:15+05:00,Wednesday,2,0,11,20,evening,others,46.18
43.356952,77.042123,2025-11-18T08:38:48+05:00,Tuesday,1,0,11,8,morning,transport,76.87
43.259908,76.966292,2026-04-19T09:21:18+05:00,Sunday,6,1,4,9,morning,others,49.51
43.239358,76.957336,2026-04-28T18:02:00+05:00,Tuesday,1,0,4,18,evening,human,79.75
43.220506,76.927141,2026-03-06T18:37:03+05:00,Friday,4,0,3,18,evening,transport,82.54
43.262567,76.92729,2025-12-23T16:47:27+05:00,Tuesday,1,0,12,16,daytime,human,64.62
43.238347,76.95583,2026-01-18T08:02:23+05:00,Sunday,6,1,1,8,morning,human,69.6
43.259805,76.944124,2026-05-08T15:30:25+05:00,Friday,4,0,5,15,daytime,animals,50.4
43.252284,76.942751,2026-03-25T14:11:16+05:00,Wednesday,2,0,3,14,daytime,human,64.25
43.220244,76.929939,2026-03-04T08:21:43+05:00,Wednesday,2,0,3,8,morning,transport,78.69
43.240008,76.929062,2025-12-03T09:35:08+05:00,Wednesday,2,0,12,9,morning,alert,72.37
43.26445,76.954689,2026-03-20T20:52:48+05:00,Friday,4,0,3,20,evening,others,47.5
43.244327,76.86171,2026-01-31T15:35:18+05:00,Saturday,5,1,1,15,daytime,transport,70.54
43.284209,76.89367,2025-11-15T11:33:25+05:00,Saturday,5,1,11,11,daytime,others,68.62
43.248716,76.864036,2026-02-03T09:24:53+05:00,Tuesday,1,0,2,9,morning,transport,72.44
43.260507,76.9432,2026-03-29T03:08:43+05:00,Sunday,6,1,3,3,night,human,48.8
43.258288,76.964678,2025-11-24T10:31:29+05:00,Monday,0,0,11,10,morning,human,52.46
43.283688,76.893254,2026-04-23T09:04:24+05:00,Thursday,3,0,4,9,morning,building_noise,77.54
43.243251,76.860262,2026-03-26T08:08:57+05:00,Thursday,3,0,3,8,morning,alert,79.65
43.348092,77.043848,2026-01-24T21:50:17+05:00,Saturday,5,1,1,21,late_evening,alert,78.32
43.246423,76.863415,2026-02-10T19:13:46+05:00,Tuesday,1,0,2,19,evening,transport,77.17
43.262166,76.954748,2026-01-16T04:10:51+05:00,Friday,4,0,1,4,night,others,37.53
43.34677,77.039945,2026-04-02T21:17:11+05:00,Thursday,3,0,4,21,late_evening,transport,70.51
43.261047,76.955332,2025-11-04T16:19:32+05:00,Tuesday,1,0,11,16,daytime,human,59.47
43.240347,76.916409,2026-02-12T11:18:59+05:00,Thursday,3,0,2,11,daytime,transport,56.85
43.256432,76.969706,2025-11-12T09:30:56+05:00,Wednesday,2,0,11,9,morning,human,52.38
43.233012,76.956525,2026-02-26T08:11:54+05:00,Thursday,3,0,2,8,morning,transport,73.19
43.222488,76.902716,2026-04-13T07:25:04+05:00,Monday,0,0,4,7,morning,others,50.76
43.237825,76.929961,2026-05-10T16:57:45+05:00,Sunday,6,1,5,16,daytime,alert,79.21
43.256906,76.947267,2026-01-05T17:20:48+05:00,Monday,0,0,1,17,evening,human,61.43
43.259804,76.944736,2026-04-19T19:20:52+05:00,Sunday,6,1,4,19,evening,human,64.69
43.257178,76.970315,2026-03-11T15:21:34+05:00,Wednesday,2,0,3,15,daytime,human,50.47
43.258673,76.946695,2025-11-13T20:31:32+05:00,Thursday,3,0,11,20,evening,human,64.33
43.283508,76.890058,2026-01-16T17:10:33+05:00,Friday,4,0,1,17,evening,building_noise,77.95
43.252053,76.940085,2026-02-03T14:50:34+05:00,Tuesday,1,0,2,14,daytime,transport,66.56
43.217907,76.92774,2025-12-25T08:34:49+05:00,Thursday,3,0,12,8,morning,transport,79.5
43.261618,76.969112,2026-04-15T15:46:05+05:00,Wednesday,2,0,4,15,daytime,human,55.17
43.262934,76.973736,2026-04-05T19:22:46+05:00,Sunday,6,1,4,19,evening,animals,52.88
43.22974,76.977843,2026-01-26T19:35:45+05:00,Monday,0,0,1,19,evening,human,59.61
43.240978,76.926138,2026-01-30T18:00:31+05:00,Friday,4,0,1,18,evening,transport,82.46
43.236896,76.92968,2026-04-10T07:55:24+05:00,Friday,4,0,4,7,morning,others,56.51
43.255165,76.946213,2025-12-07T07:51:44+05:00,Sunday,6,1,12,7,morning,human,61.82
43.218731,76.929812,2026-04-28T16:20:05+05:00,Tuesday,1,0,4,16,daytime,building_noise,69.05
43.280391,76.889433,2026-02-09T13:55:07+05:00,Monday,0,0,2,13,daytime,building_noise,74.5
43.230866,76.9746,2026-01-22T13:01:34+05:00,Thursday,3,0,1,13,daytime,human,47.77
43.21801,76.928775,2026-03-21T08:40:49+05:00,Saturday,5,1,3,8,morning,transport,71.19
43.258997,76.955977,2026-04-28T13:45:03+05:00,Tuesday,1,0,4,13,daytime,human,60.76
43.264202,76.952688,2025-12-02T19:55:51+05:00,Tuesday,1,0,12,19,evening,building_noise,70.41
43.234925,76.9181,2026-04-07T22:59:47+05:00,Tuesday,1,0,4,22,late_evening,transport,56.88
43.28037,76.902311,2025-12-13T20:44:17+05:00,Saturday,5,1,12,20,evening,transport,57.13
43.250609,76.941112,2026-01-07T20:44:34+05:00,Wednesday,2,0,1,20,evening,human,69.55
43.266729,76.926344,2025-11-21T18:29:19+05:00,Friday,4,0,11,18,evening,human,69.55
43.235955,76.923561,2025-11-04T15:23:00+05:00,Tuesday,1,0,11,15,daytime,transport,67.77
43.221582,76.90136,2026-03-21T16:29:34+05:00,Saturday,5,1,3,16,daytime,human,56.88
43.284368,76.899967,2025-12-12T05:48:45+05:00,Friday,4,0,12,5,night,others,39.84
43.261017,76.973576,2026-02-01T08:49:55+05:00,Sunday,6,1,2,8,morning,animals,39.31
43.239271,76.92891,2025-12-08T17:35:32+05:00,Monday,0,0,12,17,evening,transport,66.24
43.265271,76.822459,2026-03-20T21:29:14+05:00,Friday,4,0,3,21,late_evening,human,61.9
43.264505,76.926817,2026-02-19T08:04:00+05:00,Thursday,3,0,2,8,morning,human,67.46
43.245741,76.859198,2026-02-03T14:25:12+05:00,Tuesday,1,0,2,14,daytime,others,60.01
43.244707,76.860697,2026-01-04T14:34:04+05:00,Sunday,6,1,1,14,daytime,transport,64.92
43.284625,76.896838,2026-01-31T14:25:18+05:00,Saturday,5,1,1,14,daytime,building_noise,81.78
43.235457,76.923774,2025-11-13T08:14:36+05:00,Thursday,3,0,11,8,morning,human,75.28
43.234574,76.975117,2026-01-07T08:39:39+05:00,Wednesday,2,0,1,8,morning,others,41.9
43.281481,76.902389,2025-11-01T08:26:21+05:00,Saturday,5,1,11,8,morning,building_noise,72.91
43.247109,76.942831,2026-03-11T09:08:31+05:00,Wednesday,2,0,3,9,morning,human,71.81
43.221572,76.903361,2026-03-03T17:44:08+05:00,Tuesday,1,0,3,17,evening,human,54.23
43.239077,76.917047,2025-11-10T18:24:41+05:00,Monday,0,0,11,18,evening,transport,65.51
43.28025,76.896932,2026-04-23T09:47:20+05:00,Thursday,3,0,4,9,morning,building_noise,77.95
43.23252,76.974531,2026-03-23T08:13:06+05:00,Monday,0,0,3,8,morning,others,41.86
43.2633,76.957615,2026-03-31T18:42:59+05:00,Tuesday,1,0,3,18,evening,human,69.38
43.263467,76.927986,2025-11-07T10:38:36+05:00,Friday,4,0,11,10,morning,human,61.45
43.255852,76.965321,2026-02-06T07:57:57+05:00,Friday,4,0,2,7,morning,others,49.11
43.216562,76.928398,2025-11-30T19:51:16+05:00,Sunday,6,1,11,19,evening,transport,73.41
43.241221,76.929464,2026-01-30T10:33:19+05:00,Friday,4,0,1,10,morning,alert,74.73
43.25759,76.945691,2025-11-10T08:27:57+05:00,Monday,0,0,11,8,morning,human,63.61
43.234043,76.917341,2026-02-10T18:19:46+05:00,Tuesday,1,0,2,18,evening,transport,69.41
43.221849,76.899066,2026-01-17T21:08:19+05:00,Saturday,5,1,1,21,late_evening,others,44.84
43.219114,76.900672,2026-04-25T09:49:37+05:00,Saturday,5,1,4,9,morning,others,45.88
43.259914,76.97005,2025-12-22T08:54:34+05:00,Monday,0,0,12,8,morning,others,42.06
43.274707,76.88976,2025-11-21T14:33:20+05:00,Friday,4,0,11,14,daytime,building_noise,74.05
43.226431,76.902782,2026-01-02T22:40:48+05:00,Friday,4,0,1,22,late_evening,others,39.26
43.262314,76.925154,2025-12-14T14:38:07+05:00,Sunday,6,1,12,14,daytime,others,63.66
43.248466,76.942531,2026-02-01T22:10:13+05:00,Sunday,6,1,2,22,late_evening,human,69.16
43.217853,76.928916,2026-03-08T17:09:47+05:00,Sunday,6,1,3,17,evening,alert,75.7
43.26387,76.953912,2026-02-16T08:28:20+05:00,Monday,0,0,2,8,morning,others,49.83
43.23733,76.923659,2025-12-09T09:39:31+05:00,Tuesday,1,0,12,9,morning,transport,73.81
43.237063,76.914537,2025-12-16T20:32:58+05:00,Tuesday,1,0,12,20,evening,transport,56.9
43.234147,76.954831,2026-02-26T18:10:17+05:00,Thursday,3,0,2,18,evening,transport,75.78
43.235125,76.976905,2026-02-19T13:47:25+05:00,Thursday,3,0,2,13,daytime,human,50.24
43.287662,76.899427,2026-04-22T09:39:40+05:00,Wednesday,2,0,4,9,morning,building_noise,71.57
43.262475,76.955503,2026-05-10T15:51:21+05:00,Sunday,6,1,5,15,daytime,human,59.1
43.258901,76.971364,2026-02-13T21:22:17+05:00,Friday,4,0,2,21,late_evening,animals,39.72
43.266566,76.927818,2026-03-27T19:25:53+05:00,Friday,4,0,3,19,evening,human,69.51
43.234606,76.980207,2026-02-22T08:38:15+05:00,Sunday,6,1,2,8,morning,animals,40.36
43.281262,76.894512,2026-02-21T13:47:48+05:00,Saturday,5,1,2,13,daytime,building_noise,75.63
43.260049,76.965569,2025-12-09T07:37:40+05:00,Tuesday,1,0,12,7,morning,others,51.47
43.233632,76.920973,2026-03-17T22:44:14+05:00,Tuesday,1,0,3,22,late_evening,transport,71.7
43.220242,76.929664,2025-12-13T08:38:18+05:00,Saturday,5,1,12,8,morning,building_noise,71.31
43.24793,76.937369,2026-03-22T19:04:50+05:00,Sunday,6,1,3,19,evening,transport,69.02
43.237368,76.919202,2026-02-09T20:11:07+05:00,Monday,0,0,2,20,evening,transport,70.94
43.258005,76.943384,2025-11-10T02:20:49+05:00,Monday,0,0,11,2,night,human,53.47
43.259316,76.971767,2025-12-07T21:19:46+05:00,Sunday,6,1,12,21,late_evening,animals,36.85
43.25678,76.94568,2026-03-10T14:29:30+05:00,Tuesday,1,0,3,14,daytime,human,63.1
43.238507,76.916357,2026-04-01T13:47:04+05:00,Wednesday,2,0,4,13,daytime,human,56.7
43.235813,76.955206,2026-01-02T17:08:14+05:00,Friday,4,0,1,17,evening,transport,74.84
43.257509,76.945572,2025-12-30T19:06:53+05:00,Tuesday,1,0,12,19,evening,human,65.33
43.222372,76.926513,2026-02-28T09:16:03+05:00,Saturday,5,1,2,9,morning,transport,67.65
43.234518,76.92364,2026-01-15T19:44:16+05:00,Thursday,3,0,1,19,evening,transport,85.25
43.234664,76.975307,2025-12-03T23:30:03+05:00,Wednesday,2,0,12,23,late_evening,others,40.76
43.238191,76.917517,2025-11-03T19:25:12+05:00,Monday,0,0,11,19,evening,transport,68.83
43.26171,76.955513,2026-05-06T21:52:23+05:00,Wednesday,2,0,5,21,late_evening,others,52.12
43.264932,76.957175,2026-03-17T18:07:53+05:00,Tuesday,1,0,3,18,evening,human,66.04
43.340198,76.950435,2025-11-24T08:55:30+05:00,Monday,0,0,11,8,morning,transport,74.44
43.26603,76.927579,2026-01-08T08:38:51+05:00,Thursday,3,0,1,8,morning,human,60.5
43.238816,76.916562,2026-05-06T04:30:02+05:00,Wednesday,2,0,5,4,night,transport,46.63
43.352849,77.043262,2026-04-12T06:16:03+05:00,Sunday,6,1,4,6,morning,transport,58.94
43.253487,76.942273,2026-02-13T07:21:28+05:00,Friday,4,0,2,7,morning,others,63.46
43.287906,76.894438,2026-04-10T08:32:25+05:00,Friday,4,0,4,8,morning,building_noise,74.57
43.236166,76.926726,2026-03-07T17:06:44+05:00,Saturday,5,1,3,17,evening,alert,74.94
43.262994,76.823296,2025-11-08T08:21:05+05:00,Saturday,5,1,11,8,morning,others,58.84
43.27657,76.899956,2026-03-12T16:29:29+05:00,Thursday,3,0,3,16,daytime,building_noise,79.44
43.25513,76.945905,2025-12-18T23:25:33+05:00,Thursday,3,0,12,23,late_evening,human,60.09
43.250855,76.939546,2025-12-08T08:05:01+05:00,Monday,0,0,12,8,morning,others,64.89
43.263325,76.929922,2026-05-09T08:57:38+05:00,Saturday,5,1,5,8,morning,human,68.23
43.248376,76.860053,2026-04-04T19:56:46+05:00,Saturday,5,1,4,19,evening,transport,72.43
43.252888,76.942585,2026-02-16T23:15:46+05:00,Monday,0,0,2,23,late_evening,human,67.7
43.353729,77.044553,2026-04-29T08:21:07+05:00,Wednesday,2,0,4,8,morning,transport,75.85
43.263888,76.955204,2025-11-18T06:32:11+05:00,Tuesday,1,0,11,6,morning,others,38.69
43.282675,76.893986,2026-02-19T07:47:34+05:00,Thursday,3,0,2,7,morning,transport,61.4
43.220193,76.92594,2025-11-29T08:50:42+05:00,Saturday,5,1,11,8,morning,transport,70.75
43.260958,76.972109,2025-11-21T11:06:14+05:00,Friday,4,0,11,11,daytime,human,51.34
43.233348,76.975483,2025-11-28T20:19:27+05:00,Friday,4,0,11,20,evening,others,43.79
43.257415,76.96702,2026-01-03T20:38:38+05:00,Saturday,5,1,1,20,evening,others,46.56
43.235564,76.9606,2026-01-29T08:57:08+05:00,Thursday,3,0,1,8,morning,alert,84.91
43.257096,76.971171,2025-11-06T07:51:56+05:00,Thursday,3,0,11,7,morning,animals,43.09
43.259023,76.944798,2026-03-18T10:35:28+05:00,Wednesday,2,0,3,10,morning,human,65.18
43.248344,76.941955,2025-12-05T08:01:16+05:00,Friday,4,0,12,8,morning,human,63.03
43.257429,76.974686,2025-11-23T07:47:51+05:00,Sunday,6,1,11,7,morning,others,48.11
43.282193,76.897194,2026-03-16T12:45:48+05:00,Monday,0,0,3,12,daytime,building_noise,72.8
43.281892,76.889836,2026-01-06T20:42:06+05:00,Tuesday,1,0,1,20,evening,building_noise,65.29
43.34035,76.945664,2026-01-26T17:29:38+05:00,Monday,0,0,1,17,evening,transport,71.41
43.28894,76.893269,2025-11-18T13:36:44+05:00,Tuesday,1,0,11,13,daytime,building_noise,69.49
43.2587,76.967657,2026-02-27T14:56:49+05:00,Friday,4,0,2,14,daytime,animals,45.2
43.34401,76.950947,2026-04-23T18:43:23+05:00,Thursday,3,0,4,18,evening,transport,78.5
43.236225,76.915615,2026-03-24T16:20:33+05:00,Tuesday,1,0,3,16,daytime,transport,57.03
43.238951,76.922796,2026-03-05T13:32:19+05:00,Thursday,3,0,3,13,daytime,transport,74.05
43.250239,76.939744,2025-12-19T21:34:17+05:00,Friday,4,0,12,21,late_evening,human,70.97
43.238878,76.924389,2026-02-01T08:23:51+05:00,Sunday,6,1,2,8,morning,transport,69.85
43.283391,76.897276,2026-03-13T08:41:56+05:00,Friday,4,0,3,8,morning,building_noise,73.95
43.219823,76.90039,2026-04-21T20:21:00+05:00,Tuesday,1,0,4,20,evening,building_noise,49.35
43.273005,76.891195,2026-01-11T08:27:49+05:00,Sunday,6,1,1,8,morning,transport,59.89
43.252996,76.946638,2026-02-04T08:48:38+05:00,Wednesday,2,0,2,8,morning,others,63.4
43.257246,76.973261,2025-12-09T21:48:35+05:00,Tuesday,1,0,12,21,late_evening,animals,40.2
43.248842,76.940532,2026-03-03T17:05:16+05:00,Tuesday,1,0,3,17,evening,human,72.38
43.254097,76.944558,2026-03-17T16:24:15+05:00,Tuesday,1,0,3,16,daytime,human,63.36
43.349104,77.039268,2026-03-29T13:02:22+05:00,Sunday,6,1,3,13,daytime,transport,69.47
43.259347,76.975907,2025-11-01T07:42:31+05:00,Saturday,5,1,11,7,morning,transport,50.95
43.25455,76.945359,2026-05-08T17:19:40+05:00,Friday,4,0,5,17,evening,human,68.39
43.255488,76.962639,2026-02-06T08:29:24+05:00,Friday,4,0,2,8,morning,others,50.23
43.23517,76.97129,2026-02-01T18:10:02+05:00,Sunday,6,1,2,18,evening,human,62.25
43.234622,76.957509,2025-12-08T10:54:03+05:00,Monday,0,0,12,10,morning,building_noise,69.39
43.262405,76.953277,2026-02-24T21:16:07+05:00,Tuesday,1,0,2,21,late_evening,others,45.64
43.2222,76.90238,2025-11-19T05:58:18+05:00,Wednesday,2,0,11,5,night,others,36.96
43.214632,76.929656,2025-11-20T21:25:49+05:00,Thursday,3,0,11,21,late_evening,transport,73.04
43.239871,76.929857,2026-04-04T07:43:40+05:00,Saturday,5,1,4,7,morning,transport,66.29
43.238751,76.956317,2026-01-14T19:29:33+05:00,Wednesday,2,0,1,19,evening,transport,76.37
43.234369,76.919591,2026-02-14T07:11:58+05:00,Saturday,5,1,2,7,morning,transport,62.29
43.224898,76.901737,2026-03-04T14:00:29+05:00,Wednesday,2,0,3,14,daytime,human,63.54
43.277513,76.89664,2026-04-01T19:45:10+05:00,Wednesday,2,0,4,19,evening,building_noise,66.74
43.24796,76.861857,2026-05-02T16:25:12+05:00,Saturday,5,1,5,16,daytime,human,64.3
43.350415,77.036621,2026-03-27T19:57:18+05:00,Friday,4,0,3,19,evening,transport,78.73
43.233292,76.977749,2025-11-16T05:09:52+05:00,Sunday,6,1,11,5,night,others,37.21
43.218859,76.924518,2025-11-07T18:54:15+05:00,Friday,4,0,11,18,evening,transport,81.74
43.231396,76.977189,2025-12-12T13:01:02+05:00,Friday,4,0,12,13,daytime,animals,39.3
43.285418,76.90025,2026-03-25T09:02:50+05:00,Wednesday,2,0,3,9,morning,building_noise,77.47
43.263642,76.960533,2025-11-21T10:52:45+05:00,Friday,4,0,11,10,morning,others,51.71
43.216551,76.928838,2026-05-10T07:01:56+05:00,Sunday,6,1,5,7,morning,transport,70.68
43.246442,76.861474,2026-01-16T18:56:24+05:00,Friday,4,0,1,18,evening,transport,76.89
43.263364,76.926657,2026-01-24T21:10:49+05:00,Saturday,5,1,1,21,late_evening,human,66.9
43.217057,76.926497,2025-12-09T08:46:59+05:00,Tuesday,1,0,12,8,morning,transport,82.12
43.222479,76.903693,2025-11-20T08:45:55+05:00,Thursday,3,0,11,8,morning,others,48.21
43.352394,77.038127,2025-12-07T23:17:39+05:00,Sunday,6,1,12,23,late_evening,alert,75.51
43.239443,76.929182,2026-03-20T09:15:17+05:00,Friday,4,0,3,9,morning,alert,76.03
43.24712,76.940852,2026-03-10T16:18:41+05:00,Tuesday,1,0,3,16,daytime,human,62.06
43.21747,76.904558,2025-12-08T18:00:12+05:00,Monday,0,0,12,18,evening,human,63.9
43.261764,76.825557,2026-03-04T18:29:02+05:00,Wednesday,2,0,3,18,evening,others,56.55
43.254589,76.943592,2025-11-19T19:05:05+05:00,Wednesday,2,0,11,19,evening,human,68.79
43.235346,76.976068,2025-11-19T10:25:20+05:00,Wednesday,2,0,11,10,morning,others,44.92
43.259224,76.974407,2025-12-28T07:40:22+05:00,Sunday,6,1,12,7,morning,animals,37.65
43.263644,76.928944,2026-01-30T15:28:14+05:00,Friday,4,0,1,15,daytime,human,67.01
43.221794,76.898918,2026-03-05T08:21:49+05:00,Thursday,3,0,3,8,morning,others,49.57
43.338046,76.946093,2026-02-21T18:35:20+05:00,Saturday,5,1,2,18,evening,transport,67.4
43.220262,76.896241,2026-04-05T07:57:24+05:00,Sunday,6,1,4,7,morning,others,49.91
43.225811,76.898624,2026-01-09T21:34:38+05:00,Friday,4,0,1,21,late_evening,others,47.56
43.26312,76.954214,2026-03-02T07:54:24+05:00,Monday,0,0,3,7,morning,others,51.7
43.219689,76.930395,2025-12-27T18:36:14+05:00,Saturday,5,1,12,18,evening,transport,75.49
43.268124,76.928149,2026-02-16T14:01:19+05:00,Monday,0,0,2,14,daytime,human,63.27
43.240006,76.923232,2026-03-24T11:43:58+05:00,Tuesday,1,0,3,11,daytime,building_noise,76.29
43.236659,76.921576,2026-04-07T16:31:46+05:00,Tuesday,1,0,4,16,daytime,transport,73.33
43.218211,76.925904,2026-04-09T08:07:04+05:00,Thursday,3,0,4,8,morning,transport,76.74
43.338885,76.948449,2026-03-28T08:49:06+05:00,Saturday,5,1,3,8,morning,building_noise,73.36
43.258143,76.970692,2026-02-06T23:00:45+05:00,Friday,4,0,2,23,late_evening,animals,38.5
43.257049,76.945334,2026-05-02T16:01:59+05:00,Saturday,5,1,5,16,daytime,human,64.24
43.252404,76.943759,2025-11-21T16:26:33+05:00,Friday,4,0,11,16,daytime,human,59.84
